generation_id,plant_id,generation_date,generated_energy_kwh,expected_energy_kwh,availability_rate,measurement_status,source_updated_at,extracted_at,batch_id
GEN-PLANT-005-2026-06-06,PLANT-005,2026-06-06,18000.98,19840,0.9271,FINAL,2026-06-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-06,PLANT-006,2026-06-06,5034.67,5544,0.9675,FINAL,2026-06-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-06,PLANT-007,2026-06-06,7870.14,8272,0.9463,FINAL,2026-06-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-06,PLANT-008,2026-06-06,2045.45,2200,0.9725,FINAL,2026-06-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-07,PLANT-001,2026-06-07,6286.18,6380,0.956,FINAL,2026-06-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-07,PLANT-002,2026-06-07,8997.86,9240,0.969,FINAL,2026-06-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-07,PLANT-003,2026-06-07,3791.59,4312,0.9757,FINAL,2026-06-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-07,PLANT-004,2026-06-07,10362.09,10850,0.931,FINAL,2026-06-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-07,PLANT-005,2026-06-07,16437.45,19840,0.9401,FINAL,2026-06-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-07,PLANT-006,2026-06-07,4744.95,5544,0.915,FINAL,2026-06-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-07,PLANT-007,2026-06-07,7120.34,8272,0.913,FINAL,2026-06-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-07,PLANT-008,2026-06-07,2098.2,2200,0.9645,FINAL,2026-06-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-08,PLANT-001,2026-06-08,6246.07,6380,0.9583,FINAL,2026-06-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-08,PLANT-002,2026-06-08,8490.37,9240,0.9276,FINAL,2026-06-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-08,PLANT-003,2026-06-08,3944.53,4312,0.9725,FINAL,2026-06-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-08,PLANT-004,2026-06-08,10654.69,10850,0.9583,FINAL,2026-06-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-08,PLANT-005,2026-06-08,17048.25,19840,0.9158,FINAL,2026-06-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-08,PLANT-006,2026-06-08,4736.93,5544,0.9508,FINAL,2026-06-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-08,PLANT-007,2026-06-08,7560.96,8272,0.9346,FINAL,2026-06-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-08,PLANT-008,2026-06-08,2108.97,2200,0.9928,FINAL,2026-06-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-09,PLANT-001,2026-06-09,5554.24,6380,0.9475,FINAL,2026-06-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-09,PLANT-002,2026-06-09,9486.37,9240,0.9835,FINAL,2026-06-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-09,PLANT-003,2026-06-09,4402.85,4312,0.9646,FINAL,2026-06-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-09,PLANT-004,2026-06-09,10462.19,10850,0.9813,FINAL,2026-06-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-09,PLANT-005,2026-06-09,20701.11,19840,0.9889,FINAL,2026-06-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-09,PLANT-006,2026-06-09,4782.79,5544,0.9704,FINAL,2026-06-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-09,PLANT-007,2026-06-09,7828.27,8272,0.9557,FINAL,2026-06-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-09,PLANT-008,2026-06-09,2028.18,2200,0.9833,FINAL,2026-06-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-10,PLANT-001,2026-06-10,6007.69,6380,0.9136,FINAL,2026-06-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-10,PLANT-002,2026-06-10,8745.43,9240,0.9519,FINAL,2026-06-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-10,PLANT-003,2026-06-10,4201.71,4312,0.9589,FINAL,2026-06-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-10,PLANT-004,2026-06-10,9704.26,10850,0.9893,FINAL,2026-06-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-10,PLANT-005,2026-06-10,17571.13,19840,0.9481,FINAL,2026-06-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-10,PLANT-006,2026-06-10,4848.69,5544,0.9197,FINAL,2026-06-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-10,PLANT-007,2026-06-10,7998.06,8272,0.9845,FINAL,2026-06-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-10,PLANT-008,2026-06-10,1970.27,2200,0.9742,FINAL,2026-06-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-11,PLANT-001,2026-06-11,5805.13,6380,0.9881,FINAL,2026-06-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-11,PLANT-002,2026-06-11,8419.75,9240,0.9412,FINAL,2026-06-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-11,PLANT-003,2026-06-11,3631.66,4312,0.9338,FINAL,2026-06-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-11,PLANT-004,2026-06-11,9149.81,10850,0.9385,FINAL,2026-06-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-11,PLANT-005,2026-06-11,19130.59,19840,0.9432,FINAL,2026-06-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-11,PLANT-006,2026-06-11,4840.18,5544,0.9315,FINAL,2026-06-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-11,PLANT-007,2026-06-11,8178.38,8272,0.9401,FINAL,2026-06-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-11,PLANT-008,2026-06-11,1849.47,2200,0.9343,FINAL,2026-06-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-12,PLANT-001,2026-06-12,6240.67,6380,0.9735,FINAL,2026-06-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-12,PLANT-002,2026-06-12,8162.49,9240,0.9261,FINAL,2026-06-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-12,PLANT-003,2026-06-12,3813.3,4312,0.9141,FINAL,2026-06-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-12,PLANT-004,2026-06-12,10643.46,10850,0.9339,FINAL,2026-06-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-12,PLANT-005,2026-06-12,19257.85,19840,0.9737,FINAL,2026-06-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-12,PLANT-006,2026-06-12,5380.07,5544,0.9581,FINAL,2026-06-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-12,PLANT-007,2026-06-12,7954.56,8272,0.92,FINAL,2026-06-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-12,PLANT-008,2026-06-12,2147.9,2200,0.9398,FINAL,2026-06-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-13,PLANT-001,2026-06-13,5750.74,6380,0.9808,FINAL,2026-06-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-13,PLANT-002,2026-06-13,9574.48,9240,0.9792,FINAL,2026-06-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-13,PLANT-003,2026-06-13,3937.92,4312,0.9641,FINAL,2026-06-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-13,PLANT-004,2026-06-13,10102.59,10850,0.9875,FINAL,2026-06-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-13,PLANT-005,2026-06-13,17315.4,19840,0.9683,FINAL,2026-06-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-13,PLANT-006,2026-06-13,5091.85,5544,0.966,FINAL,2026-06-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-13,PLANT-007,2026-06-13,7749.47,8272,0.9475,FINAL,2026-06-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-13,PLANT-008,2026-06-13,2173.48,2200,0.9854,FINAL,2026-06-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-14,PLANT-001,2026-06-14,6481.46,6380,0.9683,FINAL,2026-06-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-14,PLANT-002,2026-06-14,9149.94,9240,0.9343,FINAL,2026-06-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-14,PLANT-003,2026-06-14,4458.11,4312,0.9878,FINAL,2026-06-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-14,PLANT-004,2026-06-14,9926.33,10850,0.9703,FINAL,2026-06-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-14,PLANT-005,2026-06-14,18592.53,19840,0.9675,FINAL,2026-06-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-14,PLANT-006,2026-06-14,5387.61,5544,0.9854,FINAL,2026-06-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-14,PLANT-007,2026-06-14,8399.57,8272,0.9848,FINAL,2026-06-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-14,PLANT-008,2026-06-14,2082.72,2200,0.9574,FINAL,2026-06-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-15,PLANT-001,2026-06-15,5767,6380,0.9348,FINAL,2026-06-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-15,PLANT-002,2026-06-15,7922.35,9240,0.9402,FINAL,2026-06-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-15,PLANT-003,2026-06-15,4161.92,4312,0.9225,FINAL,2026-06-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-15,PLANT-004,2026-06-15,10297.16,10850,0.942,FINAL,2026-06-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-15,PLANT-005,2026-06-15,17947.11,19840,0.9695,FINAL,2026-06-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-15,PLANT-006,2026-06-15,5227.48,5544,0.9859,FINAL,2026-06-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-15,PLANT-007,2026-06-15,7749.06,8272,0.939,FINAL,2026-06-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-15,PLANT-008,2026-06-15,1990.14,2200,0.9277,FINAL,2026-06-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-16,PLANT-001,2026-06-16,5630.6,6380,0.9534,FINAL,2026-06-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-16,PLANT-002,2026-06-16,8139.83,9240,0.9539,FINAL,2026-06-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-16,PLANT-003,2026-06-16,4169.07,4312,0.9302,FINAL,2026-06-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-16,PLANT-004,2026-06-16,9946.94,10850,0.986,FINAL,2026-06-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-16,PLANT-005,2026-06-16,19308.66,19840,0.9917,FINAL,2026-06-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-16,PLANT-006,2026-06-16,5465.1,5544,0.9616,FINAL,2026-06-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-16,PLANT-007,2026-06-16,8044.63,8272,0.9199,FINAL,2026-06-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-16,PLANT-008,2026-06-16,1892.78,2200,0.9374,FINAL,2026-06-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-17,PLANT-001,2026-06-17,5951.2,6380,0.9408,FINAL,2026-06-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-17,PLANT-002,2026-06-17,8478.78,9240,0.92,FINAL,2026-06-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-17,PLANT-003,2026-06-17,3762.1,4312,0.9912,FINAL,2026-06-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-17,PLANT-004,2026-06-17,10985.86,10850,0.9888,FINAL,2026-06-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-17,PLANT-005,2026-06-17,20646.59,19840,0.9881,FINAL,2026-06-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-17,PLANT-006,2026-06-17,4830.51,5544,0.9571,FINAL,2026-06-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-17,PLANT-007,2026-06-17,7604.38,8272,0.9431,FINAL,2026-06-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-17,PLANT-008,2026-06-17,2066.92,2200,0.9779,FINAL,2026-06-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-18,PLANT-001,2026-06-18,6238.49,6380,0.9412,FINAL,2026-06-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-18,PLANT-002,2026-06-18,8005.62,9240,0.914,FINAL,2026-06-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-18,PLANT-003,2026-06-18,3801.48,4312,0.9386,FINAL,2026-06-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-18,PLANT-004,2026-06-18,9659.09,10850,0.9701,FINAL,2026-06-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-18,PLANT-005,2026-06-18,20518.83,19840,0.976,FINAL,2026-06-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-18,PLANT-006,2026-06-18,5319.81,5544,0.943,FINAL,2026-06-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-18,PLANT-007,2026-06-18,6766.06,8272,0.9236,FINAL,2026-06-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-18,PLANT-008,2026-06-18,2019.05,2200,0.965,FINAL,2026-06-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-19,PLANT-001,2026-06-19,6278.09,6380,0.9512,FINAL,2026-06-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-19,PLANT-002,2026-06-19,7956.88,9240,0.9713,FINAL,2026-06-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-19,PLANT-003,2026-06-19,3962.49,4312,0.963,FINAL,2026-06-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-19,PLANT-004,2026-06-19,10859.89,10850,0.9751,FINAL,2026-06-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-19,PLANT-005,2026-06-19,18614.13,19840,0.9458,FINAL,2026-06-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-19,PLANT-006,2026-06-19,4944.12,5544,0.9873,FINAL,2026-06-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-19,PLANT-007,2026-06-19,7418.99,8272,0.9349,FINAL,2026-06-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-19,PLANT-008,2026-06-19,1939.37,2200,0.9282,FINAL,2026-06-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-20,PLANT-001,2026-06-20,5296.89,6380,0.924,FINAL,2026-06-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-20,PLANT-002,2026-06-20,8920.12,9240,0.9843,FINAL,2026-06-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-20,PLANT-003,2026-06-20,3857.72,4312,0.9915,FINAL,2026-06-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-20,PLANT-004,2026-06-20,10506.91,10850,0.9803,FINAL,2026-06-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-20,PLANT-005,2026-06-20,19017.22,19840,0.9428,FINAL,2026-06-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-20,PLANT-006,2026-06-20,5165.48,5544,0.9579,FINAL,2026-06-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-20,PLANT-007,2026-06-20,7615.44,8272,0.9251,FINAL,2026-06-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-20,PLANT-008,2026-06-20,2211,2200,0.9739,FINAL,2026-06-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-21,PLANT-001,2026-06-21,5664.11,6380,0.9331,FINAL,2026-06-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-21,PLANT-002,2026-06-21,7993.78,9240,0.9579,FINAL,2026-06-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-21,PLANT-003,2026-06-21,4213.54,4312,0.9683,FINAL,2026-06-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-21,PLANT-004,2026-06-21,11165.51,10850,0.9932,FINAL,2026-06-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-21,PLANT-005,2026-06-21,17052,19840,0.9322,FINAL,2026-06-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-21,PLANT-006,2026-06-21,5414.84,5544,0.9272,FINAL,2026-06-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-21,PLANT-007,2026-06-21,6905.41,8272,0.9134,FINAL,2026-06-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-21,PLANT-008,2026-06-21,2197.74,2200,0.9739,FINAL,2026-06-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-22,PLANT-001,2026-06-22,5902.91,6380,0.9441,FINAL,2026-06-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-22,PLANT-002,2026-06-22,8452.92,9240,0.9885,FINAL,2026-06-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-22,PLANT-003,2026-06-22,3830.48,4312,0.9725,FINAL,2026-06-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-22,PLANT-004,2026-06-22,10402.86,10850,0.957,FINAL,2026-06-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-22,PLANT-005,2026-06-22,18258.58,19840,0.9426,FINAL,2026-06-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-22,PLANT-006,2026-06-22,5119.48,5544,0.9479,FINAL,2026-06-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-22,PLANT-007,2026-06-22,7542.51,8272,0.9359,FINAL,2026-06-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-22,PLANT-008,2026-06-22,2066.06,2200,0.9591,FINAL,2026-06-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-23,PLANT-001,2026-06-23,6086.94,6380,0.9842,FINAL,2026-06-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-23,PLANT-002,2026-06-23,8728.72,9240,0.9721,FINAL,2026-06-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-23,PLANT-003,2026-06-23,3658.55,4312,0.9172,FINAL,2026-06-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-23,PLANT-004,2026-06-23,10912.79,10850,0.9915,FINAL,2026-06-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-23,PLANT-005,2026-06-23,18584.86,19840,0.9673,FINAL,2026-06-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-23,PLANT-006,2026-06-23,4768.31,5544,0.9379,FINAL,2026-06-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-23,PLANT-007,2026-06-23,7787.78,8272,0.9702,FINAL,2026-06-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-23,PLANT-008,2026-06-23,1942.96,2200,0.9519,FINAL,2026-06-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-24,PLANT-001,2026-06-24,6481.18,6380,0.9718,FINAL,2026-06-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-24,PLANT-002,2026-06-24,7896.36,9240,0.9355,FINAL,2026-06-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-24,PLANT-003,2026-06-24,4408.09,4312,0.9783,FINAL,2026-06-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-24,PLANT-004,2026-06-24,10364.14,10850,0.9834,FINAL,2026-06-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-24,PLANT-005,2026-06-24,18512.22,19840,0.9267,FINAL,2026-06-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-24,PLANT-006,2026-06-24,4682.75,5544,0.9188,FINAL,2026-06-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-24,PLANT-007,2026-06-24,7430.92,8272,0.9663,FINAL,2026-06-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-24,PLANT-008,2026-06-24,2017.52,2200,0.9845,FINAL,2026-06-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-25,PLANT-001,2026-06-25,6403.14,6380,0.9667,FINAL,2026-06-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-25,PLANT-002,2026-06-25,8418.9,9240,0.9775,FINAL,2026-06-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-25,PLANT-003,2026-06-25,4200.44,4312,0.9509,FINAL,2026-06-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-25,PLANT-004,2026-06-25,10263.35,10850,0.9788,FINAL,2026-06-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-25,PLANT-005,2026-06-25,20173.49,19840,0.9933,FINAL,2026-06-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-25,PLANT-006,2026-06-25,5353.5,5544,0.9711,FINAL,2026-06-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-25,PLANT-007,2026-06-25,7276.21,8272,0.9593,FINAL,2026-06-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-25,PLANT-008,2026-06-25,2281.1,2200,0.9829,FINAL,2026-06-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
