invoice_id,contract_id,reference_month,issue_date,due_date,energy_consumed_kwh,energy_compensated_kwh,gross_amount_brl,discount_amount_brl,net_amount_brl,status,paid_at,source_updated_at,extracted_at,batch_id
INV-000605,CONTRACT-000005,2026-07-01,2026-08-02,2026-08-12,712.65,540.65,724.89,143.82,581.07,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000606,CONTRACT-000006,2026-07-01,2026-08-02,2026-08-12,583.91,456.72,603.88,112.26,491.62,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000607,CONTRACT-000007,2026-07-01,2026-08-02,2026-08-12,433.37,433.37,462.37,69.22,393.15,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000608,CONTRACT-000008,2026-07-01,2026-08-02,2026-08-12,249.02,175.87,289.08,46.25,242.83,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000609,CONTRACT-000009,2026-07-01,2026-08-02,2026-08-12,482.42,460.34,508.47,88.68,419.79,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000610,CONTRACT-000010,2026-07-01,2026-08-02,2026-08-12,554.59,506.09,576.31,63.57,512.74,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000611,CONTRACT-000011,2026-07-01,2026-08-02,2026-08-12,685.01,520.18,698.91,75.48,623.43,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000612,CONTRACT-000012,2026-07-01,2026-08-02,2026-08-12,748.37,704.77,758.47,93.6,664.87,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000613,CONTRACT-000013,2026-07-01,2026-08-02,2026-08-12,463.71,463.71,490.89,50.22,440.67,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000614,CONTRACT-000014,2026-07-01,2026-08-02,2026-08-12,1038.23,868.04,1030.94,107.11,923.83,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000615,CONTRACT-000015,2026-07-01,2026-08-02,2026-08-12,777.52,546.05,785.87,84.09,701.78,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000616,CONTRACT-000016,2026-07-01,2026-08-02,2026-08-12,438.97,336.14,467.63,64.86,402.77,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000617,CONTRACT-000017,2026-07-01,2026-08-02,2026-08-12,1084.17,894.05,1074.12,198.93,875.19,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000618,CONTRACT-000018,2026-07-01,2026-08-02,2026-08-12,413.97,356.53,444.13,78.7,365.43,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000619,CONTRACT-000019,2026-07-01,2026-08-02,2026-08-12,498.55,490.69,523.64,96.4,427.24,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000620,CONTRACT-000020,2026-07-01,2026-08-02,2026-08-12,733.62,606.21,744.6,94.49,650.11,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000621,CONTRACT-000021,2026-07-01,2026-08-02,2026-08-12,550.96,459.44,572.9,58.03,514.87,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000622,CONTRACT-000022,2026-07-01,2026-08-02,2026-08-12,783.87,708.8,791.84,124.64,667.2,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000623,CONTRACT-000023,2026-07-01,2026-08-02,2026-08-12,436.42,340.82,465.23,60.71,404.52,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000624,CONTRACT-000024,2026-07-01,2026-08-02,2026-08-12,284.96,207.81,322.86,60.99,261.87,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000625,CONTRACT-000025,2026-07-01,2026-08-02,2026-08-12,1373.35,1034.68,1345.95,167.3,1178.65,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000626,CONTRACT-000026,2026-07-01,2026-08-02,2026-08-12,499.16,499.16,524.21,74.96,449.25,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000627,CONTRACT-000027,2026-07-01,2026-08-02,2026-08-12,771.88,581.92,780.57,125.44,655.13,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000628,CONTRACT-000028,2026-07-01,2026-08-02,2026-08-12,585.43,580.91,605.3,95.52,509.78,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000629,CONTRACT-000029,2026-07-01,2026-08-02,2026-08-12,726.42,619.95,737.83,88.98,648.85,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000630,CONTRACT-000030,2026-07-01,2026-08-02,2026-08-12,1041.89,710.24,1034.38,148.02,886.36,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000631,CONTRACT-000031,2026-07-01,2026-08-02,2026-08-12,635.12,532.14,652.01,109.34,542.67,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000632,CONTRACT-000032,2026-07-01,2026-08-02,2026-08-12,695.06,695.06,708.36,104.84,603.52,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000633,CONTRACT-000033,2026-07-01,2026-08-02,2026-08-12,1034.03,1034.03,1026.99,179.72,847.27,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000634,CONTRACT-000034,2026-07-01,2026-08-02,2026-08-12,872.3,665.53,874.96,106.75,768.21,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000635,CONTRACT-000035,2026-07-01,2026-08-02,2026-08-12,398.98,335.68,430.04,62.87,367.17,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000636,CONTRACT-000036,2026-07-01,2026-08-02,2026-08-12,1032.61,905.51,1025.65,199.9,825.75,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000637,CONTRACT-000037,2026-07-01,2026-08-02,2026-08-12,691.08,601.16,704.62,139.51,565.11,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000638,CONTRACT-000038,2026-07-01,2026-08-02,2026-08-12,543.84,501.03,566.21,80.52,485.69,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000639,CONTRACT-000039,2026-07-01,2026-08-02,2026-08-12,258.67,253.18,298.15,38.31,259.84,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000640,CONTRACT-000040,2026-07-01,2026-08-02,2026-08-12,549.73,373.54,571.75,110.52,461.23,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000641,CONTRACT-000041,2026-07-01,2026-08-02,2026-08-12,760.31,722.85,769.69,124.69,645,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000642,CONTRACT-000042,2026-07-01,2026-08-02,2026-08-12,748.3,569.36,758.4,136.59,621.81,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000643,CONTRACT-000043,2026-07-01,2026-08-02,2026-08-12,844.59,790.66,848.91,159.6,689.31,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000644,CONTRACT-000044,2026-07-01,2026-08-02,2026-08-12,492.51,492.21,517.96,86.86,431.1,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000645,CONTRACT-000045,2026-07-01,2026-08-02,2026-08-12,1064.18,858.34,1055.33,169.49,885.84,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000646,CONTRACT-000046,2026-07-01,2026-08-02,2026-08-12,988.45,840.37,984.14,183.35,800.79,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000647,CONTRACT-000047,2026-07-01,2026-08-02,2026-08-12,955.04,807.09,952.74,127.86,824.88,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000648,CONTRACT-000048,2026-07-01,2026-08-02,2026-08-12,736.96,572.42,747.74,109.02,638.72,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000649,CONTRACT-000049,2026-07-01,2026-08-02,2026-08-12,379.13,346.86,411.38,46.65,364.73,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000650,CONTRACT-000050,2026-07-01,2026-08-02,2026-08-12,693.35,646.88,706.75,134.85,571.9,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000651,CONTRACT-000051,2026-07-01,2026-08-02,2026-08-12,972.96,871.2,969.58,100.93,868.65,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000652,CONTRACT-000052,2026-07-01,2026-08-02,2026-08-12,482.13,482.13,508.2,52.5,455.7,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000653,CONTRACT-000053,2026-07-01,2026-08-02,2026-08-12,1241.51,939.15,1222.02,209.7,1012.32,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000654,CONTRACT-000054,2026-07-01,2026-08-02,2026-08-12,337.49,308.65,372.24,49.92,322.32,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000655,CONTRACT-000055,2026-07-01,2026-08-02,2026-08-12,317.79,210.81,353.72,68.76,284.96,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000656,CONTRACT-000056,2026-07-01,2026-08-02,2026-08-12,750,686.51,760,138.7,621.3,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000657,CONTRACT-000057,2026-07-01,2026-08-02,2026-08-12,221.63,221.63,263.33,49.51,213.82,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000658,CONTRACT-000058,2026-07-01,2026-08-02,2026-08-12,757.83,720.67,767.36,122.62,644.74,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000659,CONTRACT-000059,2026-07-01,2026-08-02,2026-08-12,1286.93,984.21,1264.71,178.58,1086.13,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000660,CONTRACT-000060,2026-07-01,2026-08-02,2026-08-12,902.82,817.86,903.65,113.14,790.51,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000661,CONTRACT-000061,2026-07-01,2026-08-02,2026-08-12,1076.31,832.23,1066.73,126.83,939.9,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000662,CONTRACT-000062,2026-07-01,2026-08-02,2026-08-12,694.5,670.18,707.83,140.79,567.04,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000663,CONTRACT-000063,2026-07-01,2026-08-02,2026-08-12,633.15,414.41,650.16,88.03,562.13,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000664,CONTRACT-000064,2026-07-01,2026-08-02,2026-08-12,503.81,379.44,528.58,78.02,450.56,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000665,CONTRACT-000065,2026-07-01,2026-08-02,2026-08-12,688.98,528.09,702.64,125.77,576.87,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000666,CONTRACT-000066,2026-07-01,2026-08-02,2026-08-12,303.13,303.13,339.94,37.16,302.78,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000667,CONTRACT-000067,2026-07-01,2026-08-02,2026-08-12,910.94,672.77,911.28,145.53,765.75,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000668,CONTRACT-000068,2026-07-01,2026-08-02,2026-08-12,667.13,555.22,682.1,86.08,596.02,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000669,CONTRACT-000069,2026-07-01,2026-08-02,2026-08-12,385.48,270.79,417.35,50.04,367.31,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000670,CONTRACT-000070,2026-07-01,2026-08-02,2026-08-12,787.62,673.59,795.36,87.97,707.39,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000671,CONTRACT-000071,2026-07-01,2026-08-02,2026-08-12,1028.52,655,1021.81,130.49,891.32,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000672,CONTRACT-000072,2026-07-01,2026-08-02,2026-08-12,271.63,271.63,310.33,54.12,256.21,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000673,CONTRACT-000073,2026-07-01,2026-08-02,2026-08-12,834.62,748.1,839.54,115.44,724.1,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000674,CONTRACT-000074,2026-07-01,2026-08-02,2026-08-12,413.19,357.28,443.4,68.15,375.25,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000675,CONTRACT-000075,2026-07-01,2026-08-02,2026-08-12,1037.25,829.67,1030.01,171.29,858.72,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000676,CONTRACT-000076,2026-07-01,2026-08-02,2026-08-12,491.28,385.21,516.8,67.75,449.05,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000677,CONTRACT-000077,2026-07-01,2026-08-02,2026-08-12,828.64,790.76,833.92,137.35,696.57,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000678,CONTRACT-000078,2026-07-01,2026-08-02,2026-08-12,616.42,484.77,634.43,93.26,541.17,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000679,CONTRACT-000079,2026-07-01,2026-08-02,2026-08-12,588.48,578.89,608.17,116.28,491.89,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000680,CONTRACT-000080,2026-07-01,2026-08-02,2026-08-12,618.31,502.3,636.21,120.69,515.52,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000681,CONTRACT-000081,2026-07-01,2026-08-02,2026-08-12,688.21,547.23,701.92,105.71,596.21,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000682,CONTRACT-000082,2026-07-01,2026-08-02,2026-08-12,547.73,540.16,569.87,94.2,475.67,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000683,CONTRACT-000083,2026-07-01,2026-08-02,2026-08-12,712.39,519.26,724.65,85.15,639.5,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000684,CONTRACT-000084,2026-07-01,2026-08-02,2026-08-12,814.62,814.62,820.74,148.88,671.86,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000685,CONTRACT-000085,2026-07-01,2026-08-02,2026-08-12,673.83,565.63,688.4,99.75,588.65,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000686,CONTRACT-000086,2026-07-01,2026-08-02,2026-08-12,1263.26,1040.64,1242.46,160.53,1081.93,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000687,CONTRACT-000087,2026-07-01,2026-08-02,2026-08-12,592.35,506.53,611.81,62.28,549.53,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000688,CONTRACT-000088,2026-07-01,2026-08-02,2026-08-12,687.51,624.47,701.26,78.4,622.86,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000689,CONTRACT-000089,2026-07-01,2026-08-02,2026-08-12,975.11,953.1,971.6,116.79,854.81,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000690,CONTRACT-000090,2026-07-01,2026-08-02,2026-08-12,791.8,614.71,799.29,141.47,657.82,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000691,CONTRACT-000091,2026-07-01,2026-08-02,2026-08-12,893.73,669.26,895.11,128.09,767.02,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000692,CONTRACT-000092,2026-07-01,2026-08-02,2026-08-12,586.65,500.86,606.45,66.04,540.41,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000693,CONTRACT-000093,2026-07-01,2026-08-02,2026-08-12,841.06,640.06,845.6,145.87,699.73,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000694,CONTRACT-000094,2026-07-01,2026-08-02,2026-08-12,970.56,648.05,967.33,106.12,861.21,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000695,CONTRACT-000095,2026-07-01,2026-08-02,2026-08-12,982.73,966.17,978.77,164.24,814.53,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000696,CONTRACT-000096,2026-07-01,2026-08-02,2026-08-12,396.93,325.52,428.11,53.64,374.47,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000697,CONTRACT-000097,2026-07-01,2026-08-02,2026-08-12,776.89,562.98,785.28,144.49,640.79,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000698,CONTRACT-000098,2026-07-01,2026-08-02,2026-08-12,587.45,580.62,607.2,85.68,521.52,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000699,CONTRACT-000099,2026-07-01,2026-08-02,2026-08-12,593.73,376.51,613.11,94.6,518.51,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000700,CONTRACT-000100,2026-07-01,2026-08-02,2026-08-12,580.26,406.76,600.44,97.03,503.41,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000701,CONTRACT-000101,2026-07-01,2026-08-02,2026-08-12,241.18,211.22,281.71,34.14,247.57,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000702,CONTRACT-000102,2026-07-01,2026-08-02,2026-08-12,515.95,414.79,539.99,67.12,472.87,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000703,CONTRACT-000103,2026-07-01,2026-08-02,2026-08-12,657.47,468.71,673.02,132.05,540.97,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000704,CONTRACT-000104,2026-07-01,2026-08-02,2026-08-12,457.88,383.45,485.41,59.37,426.04,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000705,CONTRACT-000105,2026-07-01,2026-08-02,2026-08-12,764.52,610.63,773.65,117.44,656.21,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000706,CONTRACT-000106,2026-07-01,2026-08-02,2026-08-12,646.97,453.72,663.15,88.27,574.88,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000707,CONTRACT-000107,2026-07-01,2026-08-02,2026-08-12,753.09,549.02,762.9,126.87,636.03,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000708,CONTRACT-000108,2026-07-01,2026-08-02,2026-08-12,1038.99,901.6,1031.65,193.23,838.42,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000709,CONTRACT-000109,2026-07-01,2026-08-02,2026-08-12,506.16,405.21,530.79,68.1,462.69,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000710,CONTRACT-000110,2026-07-01,2026-08-02,2026-08-12,277.07,197.29,315.45,36.97,278.48,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000711,CONTRACT-000111,2026-07-01,2026-08-02,2026-08-12,798.79,554.33,805.86,140.86,665,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000712,CONTRACT-000112,2026-07-01,2026-08-02,2026-08-12,265.35,209.17,304.43,58.45,245.98,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000713,CONTRACT-000113,2026-07-01,2026-08-02,2026-08-12,410.81,380.68,441.16,52.94,388.22,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000714,CONTRACT-000114,2026-07-01,2026-08-02,2026-08-12,218.16,203.3,260.07,31.52,228.55,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000715,CONTRACT-000115,2026-07-01,2026-08-02,2026-08-12,852.96,709.29,856.78,163.3,693.48,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000716,CONTRACT-000116,2026-07-01,2026-08-02,2026-08-12,883.36,689.79,885.36,94.73,790.63,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000717,CONTRACT-000117,2026-07-01,2026-08-02,2026-08-12,243.91,227.07,284.28,41.7,242.58,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000718,CONTRACT-000118,2026-07-01,2026-08-02,2026-08-12,1148.41,1003.34,1134.51,149.53,984.98,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000719,CONTRACT-000119,2026-07-01,2026-08-02,2026-08-12,246.37,235.41,286.59,56.86,229.73,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000720,CONTRACT-000120,2026-07-01,2026-08-02,2026-08-12,821.46,745.28,827.17,97.94,729.23,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000721,CONTRACT-000121,2026-07-01,2026-08-02,2026-08-12,770.26,534.95,779.04,86.47,692.57,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000722,CONTRACT-000122,2026-07-01,2026-08-02,2026-08-12,832.85,832.85,837.88,138.92,698.96,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000723,CONTRACT-000123,2026-07-01,2026-08-02,2026-08-12,384.66,270.3,416.58,73.23,343.35,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000724,CONTRACT-000124,2026-07-01,2026-08-02,2026-08-12,1027.05,788.13,1020.43,103.27,917.16,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000725,CONTRACT-000125,2026-07-01,2026-08-02,2026-08-12,298.28,209.5,335.38,63.29,272.09,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
